id,category,avg_rating,n_loved,n_sold,name,price,rate_1,rate_2,rate_3,rate_4,rate_5,rate_with_cmt,rate_with_imgvid,shop_age,shop_follower,shop_n_product,shop_n_review,shop_name,shop_rate_feedback,shop_time_feedback
4830,Thiết bị mạng,4.9,5,79,USB 4G PHÁT WIFI HUAWEI E8278 TỐC ĐỘ 150 MBPS,999000,0,0,0,1,6,5,5,51,11400,869,3600,hicovn,85,trong vài giờ
4831,Thiết bị mạng,4.3,8,54,Card mạng Lan Main H61,59000,1,0,0,1,5,2,0,47,512,322,2400,hd1993,6,trong vài giờ
4832,Thiết bị mạng,4.6,2,42,HẠT MẠNG GOLDEN JAPAN,60000,1,0,0,0,10,3,1,38,97,117,985,linhphukienmaytinh_75,44,trong vài giờ
4833,Thiết bị mạng,4.9,5,31,Bộ 10 công tắc giới hạn 1a/125vac phù hợp cho máy in 3D Mk7/Mk8,16015,0,0,0,1,7,3,2,29,1500,1000,11700,isinwei.vn,94,trong vài giờ
4834,Thiết bị mạng,4.6,14,42,"Bộ Phát Wifi 3G 4G CPE RS980 ,RE860 , RS Tốc độ 150Mbps. Kết nối 32 user -Hỗ Trợ 4 Cổng LAN",845000,1,0,0,0,9,7,4,17,77,174,580,shopgiatot.hn,56,trong vài giờ
4835,Thiết bị mạng,4.9,22,26,[Mã 11ELSALE hoàn 7% đơn 300K] Bộ phát Wifi Tp-Link WR 940N V6.0 - 450Mbps Chính Hãng - BH 24 Tháng,385000,0,0,0,1,7,5,5,58,1100,264,2500,duongphongcomputer,96,trong vài phút
4836,Thiết bị mạng,4.9,7,14,[Giao hàng 1h ] Bộ phát Wifi 3G/4G LTE APTEK L300 tốc độ 150Mbps. 1 WAN + 4 LAN Hàng chính hãng,1980000,0,0,0,1,7,5,2,34,3600,435,1400,hh_online,74,trong vài giờ
4837,Thiết bị mạng,5.0,2,20,Mô đun cảm biến nhiệt độ thông minh LM35D LM35,25812,0,0,0,0,7,3,3,29,1500,1000,11700,isinwei.vn,94,trong vài giờ
4838,Thiết bị mạng,5.0,3,24,USB Thu Wifi Fuhler FH150 Tốc Độ 150mbps,75000,0,0,0,0,7,0,0,34,44500,400,11900,maytinhhanoi,67,trong vài giờ
4839,Thiết bị mạng,5.0,1,25,Dây Cáp Mạng Internet Bấm Sẵn 2 Đầu Dài 10M,90000,0,0,0,0,7,0,0,18,673,184,6600,tongkhophukienmaytinh,27,trong vài giờ
4840,Thiết bị mạng,5.0,3,13,"USB wifi Tenda U6,bộ thu wifi 300mbps tốc độ cao đáng giá dành cho PC",249000,0,0,0,0,8,3,2,56,23800,903,25700,phukienquangtrungvn,99,trong vài phút
4841,Thiết bị mạng,5.0,4,20,"Angtel cho máy tính mini Dell 9020MFF, 3020MFF, 3040MFF, 3050MFF, 3060MFF, 3070MFF, 3080MFF, 5060MFF, 5070MFF...",80000,0,0,0,0,7,2,1,58,756,69,221,hunterxxhunter,88,trong vài giờ
4842,Thiết bị mạng,5.0,3,22,"Usb Dcom Huawei 4G E3372 K5161 Tốc Độ 150Mb - Hỗ Trợ Đổi IP IVP6 - Công Nghệ HiLink - Cắm Là Chạy , Hàng chính hãng",1219000,0,0,0,0,7,1,0,69,33600,612,16500,trang.hieu,94,trong vài giờ
4843,Thiết bị mạng,5.0,355,39,[Chính Hãng] Bộ phát Wifi TP-Link 840 - BH 24 tháng Chuẩn N Tốc Độ 300Mbps,246400,0,0,0,0,7,1,1,48,39500,455,27000,anhhana94,71,trong vài giờ
4844,Thiết bị mạng,5.0,7900,35,Combo 100 Đầu RJ-45 Cat5/5e Tenda Loại Tốt,104000,0,0,0,0,8,1,1,48,33200,1400,73000,glo.vn,93,trong vài giờ
4845,Thiết bị mạng,5.0,3,26,"USB thu Wifi Tenda W311Mi Mini (Không anten, 150Mbps). Hàng Chính Hãng",129000,0,0,0,0,7,1,1,34,4200,672,34600,ducanhcomputer2019,62,trong vài giờ
4846,Thiết bị mạng,5.0,1,12,Bộ chuyển đổi wifi PCI-E 1X sang Mini Pci-E hỗ trợ kết nối bluetooth không dây,125553,0,0,0,0,8,6,4,9,13200,7000,20700,followyoua.vn,100,trong vài phút
4847,Thiết bị mạng,5.0,3,17,[Mã 11ELSALE hoàn 7% đơn 300K] Cáp mạng CAT5E Tenda 1002D/ 1002E 300m chống nhiễu,640000,0,0,0,0,9,3,3,34,4200,672,34600,ducanhcomputer2019,62,trong vài giờ
4848,Thiết bị mạng,4.7,1300,167,Kích sóng Xiaomi Mi Wifi Repeater Pro phiên bản mới 300 Mbps New 2019,259000,1,1,1,3,39,15,13,70,10800,970,9000,shopphattai,77,trong vài giờ
4849,Thiết bị mạng,4.8,3,148,Thanh lý Hạt mạng nhựa - Đầu bấm mạng RJ45,22500,0,0,1,0,10,3,2,53,315,30,581,cusunata,48,trong vài giờ
4850,Thiết bị mạng,4.9,6,88,Router Wifi AC1200 Xiaomi 4A bản 100M quốc tế bộ phát wifi băng tần kép chính hãng - Minh Tín Shop,328000,0,0,0,2,20,10,7,37,99800,589,44600,minhtinshop,100,trong vài phút
4851,Thiết bị mạng,5.0,4,68,Hộp 100 hạt đầu cáp điện thoại RJ11 nhựa 2 chân ( 2 line tim ) - Dùng hạt bấm cho dây cáp điện thoại bàn,34000,0,0,0,0,13,4,1,47,776,615,6300,tienphatcomputer,97,trong vài giờ
4852,Thiết bị mạng,4.9,35,111,USB thu sóng wifi có An Ten TP-Link WN722N 150Mbps (Trắng),177000,1,0,0,0,30,11,5,47,3000,361,26700,tiendathanoi,37,trong vài giờ
4853,Thiết bị mạng,4.8,2,83,"Cục sạc Wifi TPLink 9V - 0.6A - Adapter wifi TPLink 740N, 841N 9V chân to",30000,0,0,1,0,12,5,4,32,5600,233,5000,thuylinhcomputer,95,trong vài giờ
4854,Thiết bị mạng,5.0,17,50,Card wifi intel AC 7260HMW mini pcie - Card wifi cho laptop,280000,0,0,0,0,28,19,12,40,535,63,1400,toanpv200,96,trong vài phút
4855,Thiết bị mạng,4.8,14,102,"Bộ chia, khuếch đại tín hiệu truyền hình cáp vào 1 ra 4",110000,1,0,1,2,33,12,4,47,100,257,477,deocantien,30,trong vài giờ
4856,Thiết bị mạng,4.9,25,230,Đầu nối dây mạng LAN RJ45,18900,1,0,0,0,27,10,5,41,2800,390,4100,zalar.vn,79,trong vài giờ
4857,Thiết bị mạng,4.9,72,176,[HÀNG CHUẨN] Hạt mạng Golden Japan/ Arigatoo/ Seniko Chính Hãng. PK99,59500,0,0,1,1,27,4,5,45,25300,283,2800,vnet_99,64,trong vài giờ
4858,Thiết bị mạng,4.8,12,77,Dây Cáp Mạng VENTION Rj45 Cat6 10 Chất Lượng Cao,173500,0,1,0,1,24,8,7,35,32200,327,29400,vention.vn,99,trong vài giờ
4859,Thiết bị mạng,4.9,11,156,70 Đầu RJ45 Loại Xuyên Thấu Hạt Mạng Xuyên Thấu Chất Lượng Cao,50000,0,1,1,0,33,10,5,51,943,66,2700,haiquan026,86,trong vài giờ
4860,Thiết bị mạng,5.0,8,77,Cáp máy in cổng USB 5M Unitek YC421 Dây máy in CHÍNH HÃNG Unitek 5m,95000,0,0,0,0,22,5,3,42,674,406,2600,cong_ty_nghi_nguyen,81,trong vài giờ
4861,Thiết bị mạng,5.0,7,113,"Dây nhẩy, dây mạng, dây Patch cord cat6 dài 1,5m 2m 3m, 5m hãng Commscope chuẩn đồng",60500,0,0,0,0,4,0,0,32,123,574,306,tuyet_ha_truc,51,trong vài giờ
4862,Thiết bị mạng,5.0,2,38,Bộ chia mạng dây swich tplink 8 port chính hãng,165000,0,0,0,0,8,1,0,42,757,258,7200,phukiengiare_193,54,trong vài giờ
4863,Thiết bị mạng,5.0,13,39,Dây Chia Led RGB - Hỗ Trợ Mọi Loại Main,24000,0,0,0,0,13,4,4,64,1200,88,904,bunmaphihi,49,trong vài giờ
4864,Thiết bị mạng,4.8,3500,111,Bộ phát wifi Huawei E5730 43.2Mb - Bộ phát wifi đa năng kiêm sạc dự phòng - pin 5200mah - tốc độ ổn định,929000,0,1,0,0,14,8,1,43,11400,869,3600,hicovn,85,trong vài giờ
4865,Thiết bị mạng,4.4,302,122,Dcom 3g 4g đổi ip - Dùng tất cả các mạng,249000,3,0,0,1,19,11,4,77,2500,147,589,obcshop,67,trong vài giờ
4866,Thiết bị mạng,4.7,1200,76,[HÀNG CHÍNH HÃNG-GIÁ HỦY DIỆT]-Bộ chia máy in 1-4 . 4 máy tính dùng chung 1 máy in,70000,1,0,0,0,13,4,2,45,25300,283,2800,vnet_99,64,trong vài giờ
4867,Thiết bị mạng,5.0,134,52,[GIÁ SIÊU RẺ] Bộ chia vga 1 ra 2 chia 1 cpu ra 2 màn hình bh 06 tháng,88000,0,0,0,0,10,1,0,46,23500,391,15000,vuaphukien2207,65,trong vài giờ
4868,Thiết bị mạng,4.9,17,61,Đầu Nối Chuyển Đổi Vention Rj45 Cat6,70000,0,0,0,1,15,3,2,37,32200,327,29400,vention.vn,99,trong vài giờ
4869,Thiết bị mạng,5.0,2800,85,Hạt mạng nhựa RJ45 AMP túi 100 hạt,45000,0,0,0,1,21,11,2,52,3400,336,1800,toanvietshop,51,trong vài giờ
4870,Thiết bị mạng,4.9,16,52,Bộ phát wifi Totolink A720R router wifi băng tần kép chuẩn AC1200 - Hàng chính hãng bảo hành 24 tháng,330000,0,0,1,0,23,12,10,52,647,222,1100,chungdong84,95,trong vài giờ
4871,Thiết bị mạng,5.0,4,64,Dây cáp mạng internet 2 đầu đúc bấm sẵn 1M5-3M-5M-10M,30000,0,0,0,0,16,1,1,42,767,168,2700,n2pstore,88,trong vài giờ
4872,Thiết bị mạng,5.0,20,47,Thước Đo fast connector FTTH Loại vỏ cáp quang sợi cố định mở lớp phủ,22400,0,0,0,0,10,2,1,63,2200,132,2000,duytuyendt,92,trong vài phút
4873,Thiết bị mạng,4.8,1,78,Dây cáp mạng bấm sẵn Cat6e 1m,13500,0,1,0,0,15,6,5,34,44500,400,11900,maytinhhanoi,67,trong vài giờ
4874,Thiết bị mạng,4.9,18,90,"Bộ phát wifi Aruba 105 (IAP 105 US/RW) chuẩn N, hai băng tần, tính năng MESH vs ROAMING",329000,0,1,0,0,28,17,8,51,147,27,128,mrh09,80,trong vài giờ
4875,Thiết bị mạng,4.7,49,111,LINKSYS E1200 WI-FI ROUTER( đã qua sử dụng),150000,1,1,0,4,31,19,11,43,623,79,2200,thuanluong1978,57,trong vài giờ
4876,Thiết bị mạng,4.8,4,111,CÁP MẠNG BẤM SẴN 5M FULL,15000,0,1,1,1,28,6,5,49,683,197,6200,phukienmaytinh_banbuon,52,trong vài giờ
4877,Thiết bị mạng,4.9,424,51,"USB Wifi Bộ thu wifi LB-LINK BL-WN151 tốc độ 150Mb giá rẻ Thiết Bị Thu, USB bắt sóng wifi đa năng",69000,0,0,1,0,14,9,7,14,7800,86,2700,ic_mobile,92,trong vài giờ
4878,Thiết bị mạng,4.9,88,60,Bộ chia mạng 8 cổng TP-Link TL-SF1008D dailyphukien,280000,0,0,0,1,14,10,1,65,19600,3700,7800,dailyphukien,74,trong vài giờ
4879,Thiết bị mạng,4.9,10,73,Anten cho Router modem Wifi 2.4G chuẩn đầu vặn ren SMA 19CM,35000,0,0,0,1,14,9,3,61,485,194,1400,nguyentri4892,91,trong vài giờ
4880,Thiết bị mạng,4.9,34,54,Bộ phát Wifi cao cấp Xiaomi AX6000 /AX3600 - Mesh - Xuyên tường mạnh - Tải 248 thiết bị   - thích hợp SmartHome,1390000,0,0,0,2,17,9,8,63,10800,267,5200,thaihung210292,93,trong vài phút
4881,Thiết bị mạng,4.8,11,41,Bộ chia 4 cổng USB 2.0 HUB tốc độ cao cho điện thoại di động,77000,0,0,2,0,15,3,2,31,8400,404,13200,l15361076767s.vn,99,trong vài giờ
4882,Thiết bị mạng,4.7,33,53,Bộ Chuyển Đổi Card Wifi TP-Link TL-WN881ND PCI Express Chuẩn N 300Mbps,289000,2,0,0,0,22,10,7,56,145200,128,10100,tplink_officialstore,100,trong vài giờ
4883,Thiết bị mạng,4.9,3300,100,[Mã 11ELSALE hoàn 7% đơn 300K] Cuộn dây mạng 305m ampp / Tika / Vinaboss 0528 chính hãng,395010,0,0,1,1,26,14,5,43,23500,391,15000,vuaphukien2207,65,trong vài giờ
4884,Thiết bị mạng,5.0,7,55,Đầu nối mạng LAN RJ45 - Cổng Kết Nối CAT6 LAN Ethernet Dây Mạng - HP DIGI TECH,5000,0,0,0,0,18,6,7,13,3100,288,2900,hp_tech,93,trong vài giờ
4885,Thiết bị mạng,4.8,5,60,Bộ chia máy in 1 ra 4,65000,0,0,1,0,10,3,3,49,757,258,7200,phukiengiare_193,54,trong vài giờ
4886,Thiết bị mạng,4.6,8,127,Thiết bị anten chuyển đổi WIFI không dây USB 2.0 150M có thể xoay,58000,0,1,0,3,11,6,4,39,25600,654,57100,ristina.vn,96,trong vài giờ
4887,Thiết bị mạng,4.5,9,98,Đầu Chia Cổng Mạng Lan Rj45 1 Sang 2,20300,2,0,1,1,17,5,4,32,5100,10000,7800,homeliving.vn,96,trong vài giờ
4888,Thiết bị mạng,4.3,14,390,Đầu kết nối cáp mạng LAN Ethernet RJ45 chia 1 đầu vào 2 đầu ra,21600,3,1,1,2,22,15,7,29,1600,1500,4400,queenten.vn,94,trong vài giờ
4889,Thiết bị mạng,4.3,16,170,"(THÁNH RẺ) DCOM 3G HSDPA , ĐA MẠNG, SIÊU TỐC, TẶNG SIÊU SIM",200900,5,1,1,0,27,17,6,45,263,554,1100,duynhatstore,63,trong vài giờ
4890,Thiết bị mạng,4.9,7,70,USB thu sóng Wifi Tp-Link TL-WN722N tốc độ 150Mbps,167000,0,0,1,0,16,3,3,40,2700,546,4900,hangsieure_tphcm,79,trong vài giờ
4891,Thiết bị mạng,4.9,12,113,NE555 Pulse Frequency Duty Cycle Adjustable Module Square Wave Signal Board,9830,0,0,0,1,9,4,3,27,864,4300,2000,luckydays.vn,8,trong vài giờ
4892,Thiết bị mạng,4.9,4,53,Bộ 10 Đầu Adapter-Coupler SC-SC-APC Simplex SM Xanh lá cây,35000,0,0,0,1,8,3,1,48,756,445,1800,thefibervn,97,trong vài phút
4893,Thiết bị mạng,5.0,3,68,Cáp DVI (24+1) KingMaster 1.5M/ 3M/ 5M/ 10M chống nhiễu tốt- Hãng phân phối,75000,0,0,0,0,14,5,4,34,4200,672,34600,ducanhcomputer2019,62,trong vài giờ
4894,Thiết bị mạng,4.9,4,65,"Dây cáp mạng Cat7 Vention dạng dẹt, bấm sẵn 2 đầu, hỗ trợ tốc độ tối đa 10Gbps",153000,0,0,0,2,13,5,3,34,1700,183,2100,ventionvietnam,90,trong vài giờ
4895,Thiết bị mạng,5.0,5,98,Cáp mạng CAT5E dài bấm sẵn 2 đầu dài 1 mét,5000,0,0,0,0,15,9,7,57,436,20,1300,duyhungtg,86,trong vài giờ
4896,Thiết bị mạng,4.7,20,58,BỘ PHÁT WIFI UNIFI AC LITE 100 NGƯỜI SỬ DỤNG,1300000,0,0,1,3,15,6,4,33,5500,120,611,4t_voucher,83,trong vài giờ
4897,Thiết bị mạng,4.7,13,51,Dcom 3G Huawei E3531 Dùng Sim 3G 4G Tốc Độ Vào Mạng Cực Cao Mạng Ổn Định Siêu Bền Chuyên Dùng Đổi IP,552000,0,0,1,2,10,6,5,41,165,1900,1300,congnghewifivietnam,81,trong vài giờ
4898,Thiết bị mạng,4.1,48,289,"Bộ phát wifi Tplink WR 841n 300Mbps,router wifi có chức năng repeater,modem wifi đã qua sử dụng",150000,8,3,4,5,40,34,6,49,1300,161,2100,vdh_official,91,trong vài giờ
4899,Thiết bị mạng,5.0,10,55,Cục phát wifi TP-Link xuyên tường,114000,0,0,0,0,26,9,5,58,12700,406,9200,vietdq3,96,trong vài giờ
4900,Thiết bị mạng,4.5,46,103,Card Wifi Mini Pci-E Express Sang Pci-E Adapter 2 Antenna External Pc,85275,3,0,2,3,28,21,13,36,951,3400,6100,utake.vn,99,trong vài giờ
4901,Thiết bị mạng,4.2,5,76, USB Dcom 3G 4G LTE 1K3M hỗ trợ công nghệ 3G 4G LTE giá rẻ,150000,4,0,1,1,17,9,4,53,245,1600,1700,me.shops,68,trong vài giờ
4902,Thiết bị mạng,4.7,11,105,Kìm bấm mạng đa năng BOSI,75000,0,2,1,1,30,12,3,42,512,322,2400,hd1993,6,trong vài giờ
4903,Thiết bị mạng,5.0,316,855,Bộ chia 1 CPU ra 2 VGA chuyển mạch 2 máy tính ra 1 màn hình cao cấp,159000,0,0,0,0,2,2,0,19,690,363,673,linhkienhx,3,trong vài giờ
4904,Thiết bị mạng,4.6,8,79,HỘP TEST CÁP MẠNG RJ45 + PIN,47000,2,0,0,3,22,6,2,74,21400,2400,42600,mdvh.shop,79,trong vài giờ
4905,Thiết bị mạng,3.9,20,190,❤ADA❤ Ổ chia mạng LAN thành 2 cổng RJ45 TO,20335,7,2,0,0,23,12,6,32,362,4300,3300,feelingly3.vn,68,trong vài giờ
4906,Thiết bị mạng,4.6,2,319,"Hạt bấm đầu dây mạng lan RJ45, dùng để bấm đầu dây mạng internet, mạng lan",1100,0,0,1,1,6,5,3,30,48200,784,79600,technology_news,97,trong vài giờ
4907,Thiết bị mạng,4.9,28,80,Hệ thống Wi-Fi Mesh cho Gia đình AC1300 DECO M5 2 PACK,2900000,0,0,1,0,28,8,3,55,10300,1100,7800,tinhocphulamhcm,75,trong vài giờ
4908,Thiết bị mạng,4.9,16,56,50m 80m 100m  cáp quang fo 1 core 1 sợi bấm sẵn 2 đầu FC + cặp  Conveter Netlink HTB3100AB / htb-gs-03,330000,0,0,1,1,22,10,2,54,435,158,482,phamhuantn,71,trong vài giờ
4909,Thiết bị mạng,4.8,13,108,USB Thu sóng wifi TP-Link WN722N V3.0 PHÂN PHỐI,200000,1,0,0,1,26,17,6,61,10600,958,10600,vitinhtinkhoa,87,trong vài giờ
4910,Thiết bị mạng,4.8,6,50,"USB thu sóng wifi ÂNFA NET W113  tốc độ 150 Mbps chuyên dụng cho đầu thu kỹ thuật số, android tivi box, pc, laptop",70000,0,0,0,2,11,7,4,62,84000,757,42200,3hcomputer,49,trong vài giờ
4911,Thiết bị mạng,4.8,17,61,Máy kiểm tra line đường dây điện thoại (Đo thử phiến Krone) C019,257000,0,0,0,3,17,10,4,53,756,445,1800,thefibervn,97,trong vài phút
4912,Thiết bị mạng,4.8,6,90,Cục phát Wifi TP-Link 4 râu,289000,1,0,0,0,25,13,2,26,14,15,76,bnbstore123,4,trong vài giờ
4913,Thiết bị mạng,4.9,5,85,Bộ thiết bị kích sóng wifi 3 râu MERCURY - Hàng Chính Hãng,255000,0,0,1,1,21,4,3,32,33,11,33,luongngocbich1991,4,trong vài giờ
4914,Thiết bị mạng,5.0,3,23,VEGGIEG V201 Bộ Chia VGA  - 2 Ports Switcher Splitter 2 Ways VGA Video for PC Monitor,86000,0,0,0,0,10,8,4,50,3100,390,1700,thienthaopc,51,trong vài giờ
4915,Thiết bị mạng,4.7,8,112,Bộ Kích Sóng Wifi 3 râu cực mạnh Mercusys MW300RE Tốc Độ 300Mbps - Mới 100% Bảo Hành 2 Năm 1 Đổi 1,199000,0,1,1,2,21,10,5,43,3000,361,26700,tiendathanoi,37,trong vài giờ
4916,Thiết bị mạng,4.6,27,55,USB Wifi-USB thu Wifi 802.11n Cho Máy Bàn Có Anten,70000,1,1,1,0,18,8,3,45,8800,112,2900,maytinhsieuben,83,trong vài giờ
4917,Thiết bị mạng,4.8,1,81,Dây Mạng Bấm Sẵn Dài 1m 1.5m 2m 3m 5m,10000,0,0,1,0,10,7,6,17,656,265,2100,shopthienhieu,29,trong vài giờ
4918,Thiết bị mạng,4.9,16,78,( Freeship) Kìm bấm mạng đa năng Sunkit SK-868G,135000,0,0,0,2,35,12,3,63,10600,958,10600,vitinhtinkhoa,87,trong vài giờ
4919,Thiết bị mạng,5.0,221,185,Đầu nối dây mạng LAN RJ45 (Xả kho giá sỉ),1400,0,0,0,0,11,2,2,45,5400,204,1400,trannghia091,96,trong vài giờ
4920,Thiết bị mạng,4.7,10,122,Hộp 10 đầu kết nối quang nhanh SC/APC Fast Connector,100000,1,0,1,0,16,5,3,45,159,152,414,kimdung221287,10,trong vài phút
4921,Thiết bị mạng,4.9,12,57,"DÂY CHIA POE, CÔN POE",23000,0,0,0,1,13,2,1,29,506,25,717,scn68.vn,71,trong vài giờ
4922,Thiết bị mạng,4.4,2,46,Đầu chuyển DVI (24+5) sang VGA Chuyển chuẩn tín hiệu từ DVI máy tính sang VGA màn hình máy chiếu,15000,2,0,0,0,11,3,2,65,12300,706,12800,vphcm,91,trong vài giờ
4923,Thiết bị mạng,4.9,1900,65,Repeater Thu và phát lại sóng wifi từ cục phát Wifi gốc nhân rộng mạng wifi tăng tốc độ mạng,223000,0,0,0,2,21,8,1,39,13000,322,143,tissti,75,trong vài giờ
4924,Thiết bị mạng,4.7,11,27,Bộ Điều Khiển Sạc NLMT PWM 30A-LCD  12V / 24V Có Cổng Kết Nối USB,165000,1,0,0,0,13,5,1,41,168,163,311,dientaisinh,28,trong vài giờ
4925,Thiết bị mạng,5.0,1,72,Đầu sứ thay thế cho bút soi lỗi sợi quang,15000,0,0,0,0,12,3,2,50,241,47,206,limitelecomshop,85,trong vài giờ
4926,Thiết bị mạng,5.0,26,120,"Card mạng tplink ,card lan tp-link mạch dài.Tăng Tốc độ & Phạm vi sử dụng, bảo hành 6 tháng",88704,0,0,0,0,10,5,2,12,3200,161,467,tongkho_phukienmaytinh,93,trong vài giờ
4927,Thiết bị mạng,4.5,27,45,✅ Dao cắt Sợi quang FC-6S Tribrer CLV-200D - CLV 100E,1125000,0,2,0,2,12,8,3,58,2200,132,2000,duytuyendt,92,trong vài phút
4928,Thiết bị mạng,5.0,8,62,Bộ chia quang 1x16,205000,0,0,0,0,5,2,1,20,32,45,112,phukienquanghd,10,trong vài giờ
4929,Thiết bị mạng,4.7,33,60,Set 50 Đầu Nối Mạng VENTION Cat7 Rj45 8p8c Rj45,158500,1,0,0,3,19,9,5,37,32200,327,29400,vention.vn,99,trong vài giờ
4930,Thiết bị mạng,4.8,3400,53,Chuột không dây Rapoo 7100P 5GHz,179000,1,0,0,0,20,8,4,35,4200,135,1400,topshoptd,71,trong vài giờ
4931,Thiết bị mạng,5.0,3,50,Dây mạng LAN bấm sẵn 2 đầu dài 10 Mét,26505,0,0,0,0,15,5,3,45,1300,1300,731,vophu6688,95,trong vài giờ
4932,Thiết bị mạng,5.0,2,103,Dây cáp mạng LAN CAT5 bấm sẵn (1 mét),12500,0,0,0,0,7,2,1,52,195,37,232,minhhanhmart,68,trong vài giờ
4933,Thiết bị mạng,5.0,122,73,Dây mạng Ugreen 11201 dài 1m Cat 6 UTP chính hãng - HapuStore,59000,0,0,0,0,10,4,1,30,1600,542,2200,hapustore,99,trong vài phút
4934,Thiết bị mạng,4.7,8,52,"[GIÁ SỐC+MGG 10K] Bộ phát wifi TPLINK 4 râu băng tần kép chuẩn AC1200 Mbps sóng xuyên tường, Modem wifi - Like New 95%",215000,1,0,1,1,18,13,8,48,861,34,1900,sungni0202,93,trong vài giờ
4935,Thiết bị mạng,4.9,11,58,"(CHUYÊN SỈ LẺ) DÂY NGUỒN 9V-1A CHO BỘ PHÁT WIFI TP-LINK, TENDA, SWICH, GỐI MASSAGE, MÁY MASSAGE (GIÁ TỐT)",46000,0,0,1,0,13,3,1,34,3700,856,260,minhanh6889,60,trong vài giờ
4936,Thiết bị mạng,5.0,1,45,Ống nung co nhiệt hàn cáp quang 60mm - ống co nhiệt quang,79500,0,0,0,0,14,3,1,51,121,75,543,gialinhtelecom,93,trong vài phút
4937,Thiết bị mạng,4.6,9,72,Dây cáp mạng bấm sẵn hai đầu 5m loại tốt - Dây Mạng Internet Bấm Sẵn 2 Đầu 5m,12000,1,1,0,2,20,12,11,43,139,473,1000,quynhung9396,2,trong vài giờ
4938,Thiết bị mạng,5.0,9,73,Tool Nhấn Mạng AMP,98800,0,0,0,0,24,9,6,25,937,1100,741,azone123,86,trong vài giờ
4939,Thiết bị mạng,4.5,28,156,Đầu nối chia 2 cổng mạng LAN từ 1 ra 2 cổng RJ45 chuyên dụng tiện lợi,23000,2,0,0,2,15,7,4,34,1900,5000,4200,makeup.vn,24,trong vài giờ
4940,Thiết bị mạng,5.0,23,45,Router Wifi Asus RT-AX55 Chuẩn AX1800 Dual Band WiFi 6 - Hàng Chính Hãng,1850000,0,0,0,0,16,6,5,36,741,611,1500,nghialai93,98,trong vài giờ
4941,Thiết bị mạng,4.8,18,60,Usb thu phát wifi 802.11n tốc độ 300Mbps nhỏ gọn bền đẹp có anten,108000,1,0,1,1,27,8,4,75,3100,222,3700,theskybender,95,trong vài giờ
4942,Thiết bị mạng,4.9,13200,64,"[Đã qua sử dụng] Bộ phát wifi Router wifi chính hãng TPLink, Tenda, DLink",65760,0,0,0,2,31,15,7,47,14900,130,429,3ssshop,93,trong vài giờ
4943,Thiết bị mạng,4.8,11,82,Bộ phát wifi di động,850000,1,0,0,1,29,14,1,64,576,180,284,metun14,17,trong vài ngày
4944,Thiết bị mạng,4.7,19,69,Bộ 20 cổng kết nối 12V đầu cắm và cổng cắm 5.5*2.1mm cho máy quay an ninh CCTV,35135,1,0,1,1,21,5,5,31,5900,5400,7300,everythinguwant.vn,76,trong vài giờ
4945,Thiết bị mạng,4.8,5,49,Rệp nối dây K1,44000,0,0,1,1,17,5,3,46,2400,127,8300,hedieuhanh1991,25,trong vài giờ
4946,Thiết bị mạng,4.6,18,175,Nguồn 5v-9v-12v Kết nối modem wifi,21000,1,0,1,0,13,5,3,45,3600,179,1500,shoptot85,68,trong vài giờ
4947,Thiết bị mạng,5.0,9,45,Kích sóng totolink EX300 v2 (phiên bản mới nhất),299000,0,0,0,0,17,9,5,55,279,253,303,trangdinh2402,46,trong vài giờ
4948,Thiết bị mạng,4.8,970,37,"dây mạng, dây lan cat6 1g loại tốt",110000,0,1,0,1,22,5,4,43,8800,112,2900,maytinhsieuben,83,trong vài giờ
4949,Thiết bị mạng,5.0,3,188,"Dây cáp mạng UTP Cat6 Nasun MEDI-0555, bấm sẵn 2 đầu (Bán lẻ theo mét)",2800,0,0,0,0,8,3,1,52,862,338,643,vuongnv8x,80,trong vài giờ
4950,Thiết bị mạng,5.0,6,32,[Mã 11ELSALE hoàn 7% đơn 300K] Bộ chia mạng TP-Link 8 cổng TL-SG108E - Hàng Chính Hãng,716000,0,0,0,0,12,4,2,48,3800,487,13600,itchinhhang,84,trong vài giờ
4951,Thiết bị mạng,4.8,1,103,Đầu Nối Mạng Lan 1 Ra 1,2000,0,0,0,1,3,1,1,46,3400,336,1800,toanvietshop,51,trong vài giờ
4952,Thiết bị mạng,5.0,2,55,Cáp chuyển đổi Displayport to HDMI ( Một Chiều ) Ugreen DP101 chính hãng,277000,0,0,0,0,18,6,3,14,347,235,361,trinh9x93,99,trong vài phút
4953,Thiết bị mạng,4.3,8,34,Bộ chia màn hình VGA 1 vào 4 ra,120000,1,1,0,2,8,10,1,63,9000,451,4200,tanthanhanpc,44,trong vài phút
4954,Thiết bị mạng,4.6,183,52,Đầu nối hơi chia 3 chuyển đổi  PEG 6-4 PEG 8-6 PEG 10-8 PEG 12-10,8000,0,1,0,0,6,4,3,36,262,102,229,cmepneumatic,18,trong vài giờ
4955,Thiết bị mạng,4.9,10,37,Card wifi tích hợp bluetooth cho laptop Intel Dual Band Wireless-N 7260 300Mbps PK07,243000,0,0,0,2,14,4,3,61,4400,882,15200,laptopno1,88,trong vài giờ
